id,price_doc
30474,5219835.363
30475,8225003.926666668
30476,6065353.868
30477,6395325.587333334
30478,4928347.333
30479,9398555.237333333
30480,4541470.569999999
30481,4285375.021
30482,4339201.523999999
30483,5208724.7321999995
30484,6185143.160285714
30485,4810270.828
30486,3890308.342
30487,4665631.662666666
30488,7265709.492000001
30489,5787406.032
30490,22748127.488
30491,18044159.544
30492,6231434.546666667
30493,13599194.792
30494,7615053.789999999
30495,11762384.352
30496,8805933.302000001
30497,8045402.931733334
30498,4421191.456666666
30499,5826713.308
30500,12675730.762
30501,6575879.604
30502,3445382.0471999994
30503,4483827.602
30504,6348832.9059999995
30505,10879750.798233332
30506,4194050.758
30507,4771944.847999999
30508,5818528.9442
30509,8072675.344
30510,8982408.828666668
30511,5804775.798
30512,6822807.726000001
30513,4538890.260533333
30514,5048054.1033333335
30515,10272507.614799999
30516,5897758.431333333
30517,10793352.292
30518,6764577.460000001
30519,4714305.568
30520,7118370.5819999995
30521,3422308.5519999997
30522,7325193.447333333
30523,6906175.197999999
30524,9491792.524
30525,11954606.064
30526,5098287.307
30527,5112483.3636
30528,5865905.205333333
30529,6891008.398
30530,6550105.494200001
30531,11986914.88
30532,4516540.054666666
30533,10927126.355999999
30534,6874314.782
30535,9701154.279333334
30536,5432298.448000001
30537,11073116.388666665
30538,5297293.365999999
30539,9769435.120000001
30540,9440802.289633332
30541,6276718.238
30542,2957014.591
30543,4886657.356000001
30544,6312052.158
30545,8309870.304
30546,3985196.074666667
30547,9792508.794
30548,4467894.803499999
30549,5359251.461999999
30550,11032083.792
30551,5557158.066400001
30552,2952327.54
30553,6828718.8040000005
30554,11258833.496
30555,6667716.806
30556,8527255.302
30557,7102466.886
30558,9109428.641999999
30559,6024068.102
30560,6138833.526
30561,7577571.192
30562,13402266.634
30563,4829758.164
30564,6917075.014
30565,7126940.778
30566,7288095.738
30567,2957014.591
30568,10830975.862
30569,8875155.07
30570,6560592.417666667
30571,8660960.968
30572,5125576.933166666
30573,6399251.2834
30574,6104303.612
30575,7595390.946
30576,4606001.918666667
30577,4694267.7
30578,4237295.254000001
30579,7156034.468
30580,4713274.159999999
30581,5381706.75
30582,12448832.284
30583,7189392.984
30584,3509276.63
30585,3649820.5535999998
30586,9356687.811999999
30587,5532846.482
30588,6755047.1219999995
30589,6417272.202
30590,10215722.794
30591,4977606.114
30592,6822066.158
30593,8667522.552
30594,6931714.437999999
30595,5576501.834000001
30596,9092195.086000001
30597,6380550.0022
30598,9217199.716133332
30599,9746965.534333333
30600,4959403.847999999
30601,6776761.495999999
30602,2929957.332
30603,12491319.189999998
30604,5178152.0
30605,6766574.0959190475
30606,17992753.388
30607,6418513.086
30608,9166953.035999998
30609,5861574.523999999
30610,3308939.3726666667
30611,5734574.156200001
30612,8428947.024
30613,8121328.962
30614,18272335.626
30615,7482622.856000001
30616,5835116.428133333
30617,8687444.008000001
30618,5318846.8
30619,5032664.772
30620,4029311.1980000003
30621,9647272.73
30622,8485656.558
30623,5760549.751999999
30624,6764502.152000001
30625,7837180.93
30626,6560613.046499999
30627,7007716.994
30628,6247453.395752381
30629,5518089.094
30630,4872045.681133333
30631,6096098.198000001
30632,4300252.014
30633,5316426.0
30634,11069104.974000001
30635,9496633.4766
30636,5673385.934
30637,9223465.163600001
30638,6464021.640000001
30639,7825906.767999999
30640,4611196.772666667
30641,7679288.848
30642,7065115.425999999
30643,6698721.194
30644,9238287.727333333
30645,7303585.996000001
30646,5141876.446
30647,4801661.267333333
30648,24956736.762
30649,4011386.274
30650,5340817.896
30651,4237295.254000001
30652,4627796.034
30653,6000536.614833333
30654,4874857.614
30655,12307726.739999998
30656,3828064.256
30657,6148428.772
30658,9962275.518
30659,4791013.523
30660,8205764.530000001
30661,6465692.316719048
30662,8834923.607
30663,15666724.74
30664,12378393.822
30665,5906074.098
30666,4018314.0
30667,4227600.2299999995
30668,9401624.23
30669,4924966.771333333
30670,2804630.155
30671,8040269.153999999
30672,12003001.512
30673,10082576.908000002
30674,10484288.292000001
30675,2957014.591
30676,7698597.874000001
30677,4655573.478
30678,19293905.2
30679,5759857.752
30680,5306398.244000001
30681,2443652.024
30682,7892611.386000002
30683,9666331.394800002
30684,4615445.757999999
30685,6650110.4120000005
30686,10071086.5295
30687,4802335.363666667
30688,5061146.217
30689,17198538.765999995
30690,26265017.82
30691,5135462.2
30692,5286876.808
30693,11086414.526
30694,5507901.584000001
30695,7102510.289333333
30696,6682879.244000001
30697,11733288.23
30698,5264784.786
30699,5790084.79
30700,5184119.483
30701,9485060.856999999
30702,6994272.414
30703,4051009.8343571434
30704,12394174.73
30705,8068910.881999999
30706,21914610.97
30707,5070673.989666666
30708,13665353.586000001
30709,5180535.2064
30710,7525838.142
30711,4871285.505999999
30712,4007317.8466666667
30713,6175142.272
30714,6901551.558666667
30715,3987883.5120000006
30716,9666331.394800002
30717,6671333.85
30718,14685303.842000002
30719,12527489.77
30720,5654756.306
30721,3810281.2240000004
30722,7065596.551999999
30723,6531216.994
30724,11994088.286
