id,price_doc
30474,5424227.304
30475,8218937.876
30476,5676298.9059999995
30477,5788844.816000001
30478,4854746.044833334
30479,8510554.206
30480,4194653.642133333
30481,4208524.982
30482,4373979.637999999
30483,4932200.688666666
30484,6810541.0518
30485,4798194.9235
30486,3790134.2096
30487,4407018.468
30488,6406077.1219999995
30489,5677829.518
30490,21767811.95
30491,18066894.685999997
30492,6070401.915619047
30493,13590926.984000001
30494,7522420.474000001
30495,11010067.129999999
30496,10622596.8
30497,7868803.686000002
30498,3944005.1706666662
30499,6746823.859999999
30500,12464905.088
30501,6305461.95
30502,3393777.173533333
30503,5166139.466
30504,6117063.072
30505,10693712.264666665
30506,3572732.045666667
30507,4739189.736199999
30508,5340586.775730158
30509,7037506.978
30510,9925138.985666668
30511,5719390.92
30512,6164755.896000001
30513,4206869.020133333
30514,4319889.029999999
30515,9675939.378999999
30516,5666517.273999999
30517,11358453.799999999
30518,6844314.342
30519,4753122.83
30520,6592490.336000001
30521,4592272.635333333
30522,7809703.322166666
30523,6661101.456
30524,9074322.738000002
30525,10982897.642
30526,5035447.758833334
30527,5378870.368
30528,5695772.0
30529,6916021.903999999
30530,6592861.596666666
30531,11815621.836000001
30532,4544613.590666667
30533,9397221.263999999
30534,7380962.786
30535,9939769.90366667
30536,5451717.534
30537,11672930.016
30538,4386798.9520000005
30539,10521772.894
30540,9788932.339666668
30541,6871650.334000001
30542,3064040.724
30543,4860569.454
30544,5693043.908
30545,8607604.190000001
30546,4037156.4796666666
30547,9120475.935999999
30548,4429892.974
30549,5654403.738
30550,9793829.56075
30551,5437782.490999999
30552,3056330.1620000005
30553,6791136.24
30554,11443367.619666668
30555,6117167.596333334
30556,8476694.68
30557,7526571.472000001
30558,8777598.256000001
30559,6730069.806
30560,6158946.974
30561,7079114.364
30562,13104324.686
30563,4259421.955599999
30564,6593526.724
30565,6463357.070133333
30566,7144357.5600000005
30567,3064040.724
30568,9392551.125999998
30569,8252238.312000001
30570,6606705.442
30571,8125450.2
30572,4982972.054166667
30573,6819534.578133333
30574,6141638.279999999
30575,7795109.342
30576,4413661.214
30577,5036863.254
30578,3578597.684666666
30579,6932632.448000001
30580,5319178.7206666665
30581,4847400.956
30582,12176676.52
30583,7401311.87
30584,4364048.114
30585,3360739.5880000005
30586,9463825.728
30587,5567911.471999999
30588,6796255.786
30589,5775058.846
30590,10483958.25452381
30591,4943856.584
30592,6969437.6280000005
30593,10631354.892
30594,8675104.4
30595,5633322.688
30596,6820454.448999999
30597,6818404.554133333
30598,9664430.001666669
30599,10650870.984
30600,5422363.114
30601,6165202.666
30602,3070022.354
30603,12166384.514000002
30604,4881170.0
30605,6898800.003733334
30606,18540064.619999997
30607,6647930.643999999
30608,9104400.697999999
30609,5718086.204000001
30610,3154660.748666667
30611,5333754.26484127
30612,7725899.718
30613,7897847.653999999
30614,18823036.05
30615,6473536.955999999
30616,5352524.441730158
30617,8386173.080000001
30618,4694669.064
30619,4451568.1206
30620,3169248.8556666668
30621,8763243.108
30622,8968311.108
30623,5920078.08
30624,6708924.63
30625,7598654.448000001
30626,6212323.538
30627,7446327.075999999
30628,6803586.135799999
30629,4945574.544
30630,4472135.457933334
30631,6245115.174666667
30632,4103037.274
30633,5059950.458
30634,11755209.228
30635,9812926.563666668
30636,5503382.324
30637,9809129.033666667
30638,5746532.942666667
30639,6944028.764
30640,4651379.3379999995
30641,7555683.475999999
30642,5746723.744
30643,6717351.656
30644,9663043.535666669
30645,6754586.637999999
30646,4930221.414
30647,4430538.535166667
30648,21514645.342
30649,3172575.6486666664
30650,4918896.4
30651,3578597.684666666
30652,4655048.332
30653,5747944.046666667
30654,4800792.406666667
30655,12131638.158000002
30656,3936666.486
30657,5983512.521333333
30658,8372427.431999999
30659,5426530.850533334
30660,7882671.934
30661,6537811.210999999
30662,9256158.376
30663,16191330.464000002
30664,11755398.037999999
30665,5760405.016000001
30666,3173252.988666666
30667,4177301.7120000003
30668,8881776.014
30669,4863466.074
30670,2830290.7092000004
30671,7297209.178
30672,11170758.636
30673,11595640.219999999
30674,9970101.319999998
30675,3064040.724
30676,7532791.978
30677,4675708.0
30678,18087989.844000004
30679,6175950.49
30680,5092091.5224
30681,2368603.1339999996
30682,7028954.294
30683,9808218.389333334
30684,5399938.796
30685,6828021.722
30686,9638105.738999998
30687,4828722.0395
30688,5123775.476366667
30689,16735399.586000001
30690,22798114.006
30691,5018481.464
30692,5536823.068
30693,10995301.401999999
30694,5485481.294
30695,6157166.8
30696,6572881.62
30697,11449622.476
30698,7174543.782
30699,5533828.766
30700,5017487.832833333
30701,9676388.859666666
30702,6470756.330000001
30703,4030666.8701142864
30704,12640697.188000001
30705,7906411.5819999995
30706,19604713.927999996
30707,4304749.432
30708,13568009.238
30709,5911924.081
30710,6700320.933999999
30711,4801144.306666667
30712,4049151.228
30713,5891773.3780000005
30714,6917283.419333334
30715,3810402.6289999997
30716,9808218.389333334
30717,6144695.4520000005
30718,14590827.731999999
30719,10916734.522
30720,6541408.782
30721,3286045.9799999995
30722,7835656.792
30723,5888187.755333333
30724,11520167.469999999
30725,6581321.732000001
30726,11175448.172
30727,9863456.207666667
30728,11183164.198
30729,4170704.4
30730,5326538.158
30731,6225644.2164
30732,5603249.833999999
30733,6954334.176000001
30734,6819666.436333333
30735,5406113.408333333
30736,5959801.124
30737,5948377.077999999
30738,7078055.829666667
30739,4473132.6885
30740,7314907.728
30741,8211385.089
30742,4213742.281
30743,4956901.123166667
30744,8666803.332
30745,7456277.424000001
30746,5444258.683333334
30747,15028281.356
30748,14750514.078
30749,4468764.32
30750,6763746.2952
30751,4009245.1644999995
30752,6063866.509666667
30753,9946928.287999999
30754,5494151.032
30755,5872580.296000001
30756,8627049.986
30757,5449277.884
30758,9915435.360000001
30759,5346804.582
30760,5872580.296000001
30761,9656728.498
30762,6766742.6280000005
30763,12577223.808000002
30764,5722698.3440000005
30765,5189618.576
30766,3737336.6044999994
30767,9234844.904000001
30768,5097383.492000001
30769,6281574.852
30770,5738962.528000001
30771,3407593.2943333336
30772,7769372.142
30773,7553658.488
30774,5335086.6697301585
30775,10440118.675999999
30776,5581409.112000001
30777,5733675.916
