id,price_doc
30474,5126136.255999999
30475,8271566.088026984
30476,5992900.0
30477,6352032.192222694
30478,4322476.455571428
30479,9601589.119133335
30480,4408847.390390476
30481,4200172.659999999
30482,3912489.3176207794
30483,4868828.3608
30484,6310723.0302
30485,4798912.220166666
30486,3878821.3084000004
30487,4633297.101333333
30488,7570007.513516666
30489,5797232.914333333
30490,21898238.6
30491,20422287.146
30492,6198231.615133334
30493,12970820.660000002
30494,7602814.569177778
30495,12657695.712000001
30496,8267405.482171428
30497,7801448.221333334
30498,4128044.2086666673
30499,7866143.1620000005
30500,12484151.874000002
30501,6756425.433
30502,3313307.2574714287
30503,4377035.6
30504,6052072.780666666
30505,10558764.2354
30506,3517014.223282107
30507,4879338.946428572
30508,5442050.968780952
30509,7650679.070857143
30510,9119921.1306
30511,6580138.422666667
30512,6735824.367557143
30513,4484090.603666667
30514,4656413.829866667
30515,10458987.368733333
30516,5502257.595009523
30517,10523949.792
30518,6662346.524000001
30519,4983841.6
30520,6737183.596133334
30521,3681670.3932000003
30522,6742086.337733334
30523,6599284.196666666
30524,10973738.716666669
30525,11719007.527333332
30526,4879579.9596574325
30527,5099851.6211
30528,6299242.997599999
30529,7238809.2195
30530,6480334.589
30531,11752402.533333333
30532,4231581.187848484
30533,10652289.872
30534,7143357.468733333
30535,10330924.682523811
30536,5359603.713699999
30537,9985797.546
30538,5181121.206666667
30539,10086483.960959526
30540,9460808.725523809
30541,6606571.444666667
30542,3001013.026190476
30543,4791828.704933333
30544,7032454.232666667
30545,9132041.719999999
30546,3927297.3338285713
30547,9518635.534
30548,4436665.736878788
30549,5323448.608761905
30550,11250749.975333333
30551,5436379.355166666
30552,3016732.210857143
30553,7333100.172
30554,11401835.6088
30555,6011878.903327489
30556,8618318.724733334
30557,7075141.175999999
30558,8745538.229733333
30559,6475997.864
30560,6037762.9975
30561,7629358.808
30562,13278812.959999999
30563,4048848.2261261903
30564,6897551.348
30565,7401867.685
30566,7503448.960666667
30567,3001013.026190476
30568,11230908.778
30569,9342672.524
30570,6574192.57
30571,8572130.705
30572,4989449.524505556
30573,6778099.892933333
30574,5853266.068
30575,6550331.493666667
30576,4589041.812698413
30577,4694731.488
30578,3457440.372571429
30579,7117997.108
30580,4785324.570666666
30581,5407206.254
30582,12140923.33
