id,price_doc
30474,5703007.310900195
30475,7162550.688723175
30476,5924535.6764670955
30477,5632429.721511362
30478,5161802.488187612
30479,9576812.734017098
30480,6025353.565862951
30481,5007361.982975727
30482,4562509.322442589
30483,5004789.124582743
30484,8222458.125709253
30485,5118682.087775092
30486,4281645.562685103
30487,4378882.825190785
30488,5423184.840335397
30489,6211814.090977703
30490,12619399.827693028
30491,11209511.82303049
30492,5582692.733705225
30493,10569782.998672388
30494,6480944.122272274
30495,9463507.18067779
30496,10401239.54137079
30497,8032420.508741677
30498,5237688.016358049
30499,7452472.951506948
30500,8867407.25751907
30501,7666689.240977211
30502,4127218.7042861716
30503,9358277.754455293
30504,6549751.370276869
30505,9847978.968507593
30506,1629402.890127668
30507,4986555.761046762
30508,6720544.966113158
30509,6953911.361585843
30510,9320700.622190868
30511,7000521.817771102
30512,6947206.5419255
30513,6048283.094680661
30514,2735853.413091198
30515,9224109.937481388
30516,6003056.833684052
30517,10186563.802067842
30518,8339559.046576525
30519,8057877.972819669
30520,7871229.104997387
30521,5487431.140545572
30522,7609998.9864615
30523,7461182.55874602
30524,8034368.477231046
30525,11532385.97232388
30526,5038041.314572859
30527,5696286.494493818
30528,8439527.919843018
30529,9143339.584140686
30530,6586469.0978685925
30531,9714033.188195122
30532,5338452.150180958
30533,9370389.985119672
30534,6447185.453408619
30535,9251527.852425566
30536,5758356.998830685
30537,9246801.35184629
30538,6000498.5288534565
30539,9632395.35536545
30540,9323249.20642602
30541,10655955.231229333
30542,719519.4716759992
30543,6092811.340484447
30544,7573000.020369312
30545,11412552.06270089
30546,4926209.475399965
30547,9050727.935517158
30548,5124400.907163834
30549,5201961.1211193595
30550,7571254.5604928285
30551,5200498.406786356
30552,717832.2439397229
30553,10090694.310061987
30554,9114463.977549532
30555,7277362.050933291
30556,9499292.181329269
30557,8704587.888109505
30558,7772081.582195392
30559,8593141.251876343
30560,8236885.225430371
30561,7470928.578309772
30562,9910117.405081946
30563,6105851.848730279
30564,7858044.404238032
30565,6646088.082671093
30566,7058013.262231807
30567,719303.1604277579
30568,11979066.93129972
30569,7966469.771760283
30570,8333076.13031661
30571,7341667.954768998
30572,5054197.048087093
30573,8229022.278465237
30574,6663182.788680409
30575,7006463.630523065
30576,4375731.380742522
30577,7560371.969670301
30578,1693617.9686325877
30579,7646745.722867233
30580,5492843.214650224
30581,5274883.845160747
30582,10918710.472175652
30583,6446744.826974882
30584,5806775.087785741
30585,3422787.849808791
30586,8466493.47677797
30587,6352861.836838847
30588,8399839.63362073
30589,8406978.652324472
30590,8107514.64495604
30591,6081192.713606237
30592,7386986.043492133
30593,10411132.376234256
30594,8898038.30374506
30595,8358881.880029095
30596,4367027.425789801
30597,8227202.097243719
30598,9346176.783471227
30599,9261677.191270042
30600,7092391.768410939
30601,7009738.399148548
30602,726012.2047959415
30603,10628955.802692767
30604,6985757.062583128
30605,8322028.608341443
30606,13364602.556783494
30607,6854177.735532167
30608,7262043.055793743
30609,6237287.763369145
30610,3619123.13316798
30611,6717399.895732398
30612,9027035.659640241
30613,8513322.427287973
30614,10820479.429799318
30615,7601292.905166921
30616,6764746.19021554
30617,6536908.944325244
30618,5864489.050963314
30619,5980298.397865015
30620,1513047.3632640499
30621,9584375.561796168
30622,12215027.629513362
30623,8035827.545534311
30624,6645585.749000836
30625,7529883.480704988
30626,8763600.941214006
30627,7908832.715443416
30628,8233115.422719243
30629,5040435.821793705
30630,6214458.634105441
30631,5806314.184789514
30632,4422368.828514723
30633,7321586.022863281
30634,7931591.448917399
30635,9349795.86036709
30636,5987070.952717196
30637,9346938.715824831
30638,8050049.652203594
30639,8950860.775708113
30640,5360646.955186941
30641,8535488.821025308
30642,6005974.25819459
30643,6907545.9268751545
30644,9378558.746136101
30645,7014021.911984724
30646,5791422.039967409
30647,4983759.416762124
30648,15237379.370079387
30649,1492589.566852163
30650,6604926.51516675
30651,1675506.0234132544
30652,5330467.849766401
30653,6921311.366575564
30654,4408173.154123669
30655,12193312.330533663
30656,4475372.486690247
30657,5757823.607942089
30658,7779297.216171508
30659,5176446.984228629
30660,9603090.66467503
30661,8155152.042256482
30662,8133144.345749997
30663,10750271.450447008
30664,13603260.873067323
30665,6222671.102736281
30666,1480116.5537743452
30667,4357780.685668853
30668,8555259.48622466
30669,4705393.498670992
30670,3092124.798423686
30671,7694732.640835864
30672,12284991.055599714
30673,9742571.654003754
30674,10934937.204228556
30675,719519.4716759992
30676,8688063.342054918
30677,7246416.3947586315
30678,11596868.644364772
30679,7022648.780283829
30680,8224084.344535021
30681,2894092.0792278457
30682,6814467.008777055
30683,9554862.566503603
30684,8468525.955856126
30685,8388417.386674337
30686,9209637.91368654
30687,5108146.232626568
30688,4878714.9500280125
30689,13415313.291851033
30690,15478871.973003875
30691,6899098.757303889
30692,7597587.608187717
30693,8117295.987752467
30694,7683260.592239827
30695,8152017.17526955
30696,9242035.490555082
30697,9967422.01187242
30698,8369411.050727631
30699,7872139.906463908
30700,5037686.327728486
30701,9378293.371963844
30702,8092441.236515967
30703,3706253.5873757913
30704,9725791.415426094
30705,9406438.707850646
30706,14626913.723512689
30707,2492588.481689497
30708,9117525.794480309
30709,8062761.598535044
30710,7125618.025505784
