id,price_doc
30474,5832403.551621504
30475,8087925.497532429
30476,5610747.400760663
30477,6215244.728534466
30478,5373890.29563486
30479,9415404.976630233
30480,4581068.48668449
30481,4371978.834361421
30482,4681975.831286357
30483,5057335.5158136515
30484,6185561.489433114
30485,5231279.997690424
30486,4240243.059501295
30487,4434121.636869681
30488,6324110.902625451
30489,6014027.10559876
30490,22281744.794980682
30491,17612965.8179321
30492,6123480.887727754
30493,15039642.081241125
30494,7053945.516539892
30495,11873331.137035366
30496,9741278.628619146
30497,8710522.97973589
30498,4817320.90246536
30499,7815984.533884781
30500,12272881.091172935
30501,7080925.943238705
30502,3522579.50929448
30503,6195291.109008216
30504,6070384.543869897
30505,11081527.989095658
30506,4950116.664761381
30507,4977074.312095019
30508,5453309.9853362385
30509,8273176.483426264
30510,9207312.701322157
30511,6557969.081722007
30512,6416301.587693482
30513,4689620.34889908
30514,5478932.02384205
30515,9572369.784953374
30516,6074177.508342602
30517,11574216.729578042
30518,7487384.360368219
30519,4959652.069296069
30520,7066482.930527327
30521,5905910.397309465
30522,7478756.176651543
30523,6574767.742515561
30524,10270095.035437807
30525,10341830.59138668
30526,5058679.098727159
30527,5080780.005717654
30528,6801503.839090492
30529,6796309.497621472
30530,6214177.09147159
30531,13184093.816844061
30532,4866549.754863241
30533,11051889.456087708
30534,7113637.748712512
30535,9446973.778163895
30536,5536363.583316266
30537,11592826.752403934
30538,5359122.976699463
30539,9702112.845754588
30540,9576399.7617386
30541,6848301.59242188
30542,3616397.3547400907
30543,5812253.496727696
30544,7169730.060989978
30545,8814461.185294038
30546,4176560.8580766656
30547,9834053.965598524
30548,4610050.254192919
30549,5545604.376594065
30550,10515851.126228679
30551,5307329.878110166
30552,3605125.806040396
30553,7487489.118443836
30554,10893621.922572145
30555,6469854.635888354
30556,8791483.192696152
30557,7559844.162642455
30558,8763018.50611537
30559,6932906.469429915
30560,6281867.5246523945
30561,7256530.417328845
30562,12858024.249974499
30563,4738492.176321706
30564,7112176.873024261
30565,7414172.456651409
30566,7162921.3842422515
30567,3616397.3547400907
30568,9648820.655458301
30569,8483708.238764632
30570,6658607.295567745
30571,7726513.82702416
30572,5169325.433373535
30573,6468276.92019465
30574,6375466.966695621
30575,7393799.023390813
30576,4480441.5849330425
30577,4562037.797169587
30578,4972464.879929338
30579,7246252.785383841
30580,5165850.268793294
30581,5238219.335461618
30582,12025824.470544297
30583,7141017.167568816
30584,4579689.674963994
30585,3457729.449090923
30586,8969633.281035814
30587,6115704.379861209
30588,6679175.58773463
30589,8327478.879608798
30590,13028668.31804899
30591,5130696.659957511
30592,6854005.295365837
30593,9696989.980374394
