id,price_doc
30474,4677267.013838946
30475,7913416.25935028
30476,5792201.53823414
30477,6463917.043063146
30478,6698710.111765087
30479,10165844.826929078
30480,5961859.096373325
30481,4607189.025052842
30482,5295788.701457892
30483,4744404.396616012
30484,8059492.139366555
30485,6066628.608229304
30486,5153890.8414695095
30487,4127932.0505501092
30488,6387439.049610233
30489,6919068.069928418
30490,12776075.81709347
30491,10362209.305497533
30492,5550588.875637723
30493,10013134.659266528
30494,6757868.336286694
30495,10427595.54518499
30496,7072621.251028845
30497,8389203.213359594
30498,6412778.216419943
30499,8091103.3930018665
30500,9219912.167145038
30501,7283100.2212969335
30502,3732709.1607593074
30503,9288106.309406605
30504,7244113.687403862
30505,9190917.0507956
30506,1018277.9185602928
30507,5521984.759805283
30508,5698598.861065737
30509,6617637.205771146
30510,9170411.167545492
30511,7668693.937691594
30512,7630147.0741370795
30513,6179955.356526959
30514,1583082.024029897
30515,9933102.660524445
30516,7418173.261454669
30517,10587873.324141918
30518,8680786.64387523
30519,7710735.746009993
30520,7780683.550931828
30521,6453724.833822294
30522,7297802.263275228
30523,7324144.889591789
30524,7708899.976864633
30525,8166637.106271441
30526,5268294.169081104
30527,5382370.629787041
30528,8079725.768216859
30529,9128756.102586353
30530,5884430.193551771
30531,10141955.751257926
30532,5313935.774417931
30533,9074063.190948006
30534,7214279.878970312
30535,9291350.59115174
30536,6360322.582118001
30537,10129263.279790226
30538,5604017.669843623
30539,11128054.825871121
30540,10225593.298377216
30541,9025457.643619815
30542,1474926.9043829343
30543,7411192.594235038
30544,7052246.319267069
30545,8144703.981024271
30546,5222870.589228151
30547,8679936.028890919
30548,5913064.684197521
30549,6927444.712204838
30550,8929934.982244704
30551,6176403.123806211
30552,1495336.906876865
30553,9866576.148228467
30554,9836695.639566997
30555,7325618.372719204
30556,8626724.530401086
30557,8113142.334033261
30558,9086568.586466886
30559,8194998.046570318
30560,7609857.746050348
30561,7377719.231393715
30562,10531403.980386812
30563,8244956.865304768
30564,8142312.796589883
30565,7469800.0074442
30566,7268534.465459632
30567,1477543.5713693358
30568,9179026.061853066
30569,9146363.494024128
30570,8042229.327441226
30571,7091615.380779559
30572,5872616.57646049
30573,9214839.489505053
30574,6219431.541303891
30575,8486000.370626075
30576,4323821.033778626
30577,4626363.6764711905
30578,1004561.5343635032
30579,7561062.795258893
30580,6799587.1327123
30581,6301446.340744016
30582,10077978.042772291
30583,7508113.353813087
30584,6898515.213513238
30585,3025493.4595790394
30586,7544633.48949828
30587,6330475.936670121
30588,7731892.511505818
30589,7647023.935239136
30590,10830408.346596237
30591,6504009.729944211
30592,7114030.8523218585
30593,6885615.178570375
30594,10385221.412725985
30595,6886305.375166598
30596,4127373.4415054754
30597,9116894.997890795
30598,9673457.991771853
30599,8385729.5195680605
30600,8460728.394020926
30601,7588947.61608502
30602,1499536.7757015708
30603,11546371.093498498
30604,6008418.69296053
30605,8637488.523215186
30606,13451416.342258733
30607,7825828.343236422
30608,6854892.666212171
30609,6838643.185687369
30610,3644229.943147427
30611,5502709.87783722
30612,6607145.192761113
30613,8919968.859062765
30614,11457960.840030083
30615,6897496.168688108
30616,6515465.709367478
30617,8782412.877626004
30618,7501110.476744218
30619,8215209.514599608
30620,1043131.537788664
30621,9875453.210659629
30622,8982146.85571798
30623,7935952.096574232
30624,6243490.785005306
30625,7812185.199107896
30626,8837580.716212755
30627,9163548.324926503
30628,8547549.051668463
30629,7666018.691074978
30630,8938108.380384618
30631,5879105.587610858
30632,3947031.1442712834
30633,6470985.637613263
30634,10052381.906851709
30635,10060239.320920736
30636,5465934.507576259
30637,9769736.937616726
30638,7128269.452003834
30639,9030192.161903966
30640,5367092.799230144
30641,8112814.337842089
30642,6101486.967323886
30643,7491741.039424093
30644,9706213.7252364
30645,5737224.228605207
30646,6786179.241963342
30647,4842769.098003047
30648,15164558.519164005
30649,1070403.3899317842
30650,5760909.769405063
30651,1008430.2581113154
30652,5535222.686302265
30653,8166726.26523787
30654,4152399.135145469
30655,9611704.153830012
30656,5262637.6844585035
30657,7033829.1610972835
30658,9003581.214692196
30659,5249111.893432809
