id,price_doc
30474,4928505.619919238
30475,7779364.19387757
30476,3967157.1945145405
30477,4949846.973851474
30478,5441140.7700312715
30479,9996422.895191912
30480,5581918.702557737
30481,4324242.2855626345
30482,3955774.0229877466
30483,5383021.547218621
30484,8016852.275330463
30485,5395676.771545909
30486,4274393.314786365
30487,3726506.149086766
30488,5785959.749762948
30489,5682421.18119592
30490,13125592.945348322
30491,11011944.197153991
30492,4856666.085862823
30493,11109630.900319662
30494,6734874.603425291
30495,8732658.92339351
30496,10404112.859960712
30497,7862108.050314361
30498,4576949.956038772
30499,7509799.947501178
30500,9418739.345944937
30501,6899870.939069313
30502,3274504.950751736
30503,9485983.215457411
30504,5728833.189200824
30505,10328789.091753915
30506,885547.1130823387
30507,5357647.462789935
30508,6276205.1162971
30509,7197163.088885985
30510,9099444.46421183
30511,6805728.64012943
30512,7302690.218625456
30513,5604287.043141523
30514,1924167.9211212941
30515,8986937.917668823
30516,5738753.959128419
30517,10597857.050250415
30518,9266700.667149233
30519,7048428.512035025
30520,7093671.6424726695
30521,5001254.454630524
30522,7392213.42037124
30523,6682663.687193592
30524,7970323.164228308
30525,11323657.948332768
30526,5320617.450239734
30527,4783718.474323569
30528,6698013.717181715
30529,8147388.437448499
30530,5761532.962272773
30531,8631759.09285504
30532,4621224.773573203
30533,8388935.041388046
30534,6704231.361820778
30535,9027133.32800689
30536,5233006.289767642
30537,9153482.083087258
30538,5660412.822332766
30539,9045981.769250248
30540,9081803.686193688
30541,9864904.856105592
30542,346482.4207658423
30543,5211871.748245373
30544,6752869.04559581
30545,10998597.367898084
30546,3938221.496647519
30547,8255244.641461531
30548,4568834.674648808
30549,5857977.84406606
30550,7100440.93247926
30551,5580715.302820923
30552,345131.25598447525
30553,9583271.8914637
30554,9302118.07264618
30555,6815820.687378312
30556,9922798.792020597
30557,8282544.201604982
30558,8065002.906076309
30559,7906232.524692625
30560,7970298.799946062
30561,7142106.929032482
30562,9255320.076082606
30563,5570814.941017221
30564,7139864.135996945
30565,5736576.124732571
30566,6460242.258469943
30567,346309.1945118202
30568,11149991.276811361
30569,7674844.972847866
30570,6665122.398441726
30571,7915211.404913204
30572,5339030.169642602
30573,8001739.258297814
30574,5986747.547005961
30575,7267652.20471405
30576,3727233.466404557
30577,6569324.279144647
30578,948847.1061353727
30579,7492774.512631302
30580,5147658.786754614
30581,5666172.218363084
30582,10351049.88435227
30583,6705322.337797464
30584,5626540.998760496
30585,3645358.6573606916
30586,8995794.712424215
30587,5300417.570247326
30588,8248962.595336622
30589,7629676.583914799
30590,8257386.218829331
30591,4744541.177929271
30592,7724899.420081893
30593,10412041.951949319
30594,8322089.5410027355
30595,6977083.626349914
30596,2010066.9679301125
30597,8001375.599638918
30598,9114247.371465905
30599,8518496.304465001
30600,6541751.718715803
30601,6562149.463480977
30602,345801.3658321304
30603,10368903.544938702
30604,6000820.146651546
30605,8104693.636107268
30606,12626616.64268012
30607,6558400.688938071
30608,7372740.089285987
30609,5660979.032263733
30610,3086934.0282528303
30611,6275477.798979308
30612,7931210.078400647
30613,7728489.866297483
30614,11326564.672239885
30615,6175230.762024409
30616,6311575.920467256
30617,6685783.003426396
30618,5787799.852460811
30619,5446742.715896649
30620,770849.6897725699
30621,9448501.381382868
30622,12337470.937986044
30623,7871826.111590015
30624,5907411.023264287
30625,7322979.995546831
30626,9057753.022810293
30627,7777385.070129986
30628,8017047.49187999
30629,4166254.1039623595
30630,5675791.753484068
30631,6068685.820678173
30632,3733222.108390144
30633,6936517.308645313
30634,6795336.865053272
30635,9110832.775866639
30636,5667808.752382897
30637,9112987.95337985
30638,7415976.425825283
30639,9517092.096640298
30640,4682708.296534891
30641,8058361.23187851
30642,6351190.829695566
30643,5148173.2636127565
30644,9146167.880783249
30645,6692848.088246465
30646,5458887.369206804
30647,5068504.91779202
30648,14805772.971182853
30649,743071.0933722829
30650,5604300.597153873
30651,930993.2619409261
30652,4656384.33477019
30653,7435969.743703333
30654,4395805.046680948
30655,12503928.48929643
30656,3973144.0018412597
30657,5601933.356383853
30658,8922266.645504093
30659,5495750.372933932
30660,8497955.662688244
30661,8375150.9138958305
30662,8494652.469315538
30663,9918391.11480533
30664,13320855.632917766
30665,5663524.642876003
30666,738388.1548735773
30667,4580697.250050944
30668,8140670.205611287
30669,4614192.454479682
30670,3532375.923518224
30671,7217778.387598726
30672,12623548.691721374
30673,7892792.56890324
30674,10497677.734219585
30675,346482.4207658423
30676,7491400.378483871
30677,6825630.034121613
30678,10948000.872825477
30679,6790109.391842693
30680,8256959.693315176
30681,2826893.064318098
30682,7154090.642490732
30683,9310116.48164993
30684,7978981.817798005
30685,7270327.585621415
30686,8969811.390792167
30687,5383765.283936226
30688,5525797.429756375
30689,12003235.655836662
30690,15043824.227108795
30691,6209799.2504325565
30692,7852819.104073659
30693,7579829.597660865
30694,8362281.715227582
30695,7114586.519571669
30696,9201878.271020792
30697,10051795.471166357
30698,8064516.933841482
30699,6621052.926959418
30700,5322435.743534211
30701,9147968.324450951
30702,6917300.615051585
30703,3722441.2637031763
30704,9070599.436936926
30705,8945046.125031147
30706,14209917.514050215
30707,1728819.7031383284
30708,8330875.927622723
30709,7863555.743987409
30710,6700767.767915741
30711,4432994.144145584
30712,4101167.9621245936
30713,10095377.876636198
30714,6062352.4984001955
30715,4324766.127325341
30716,9310116.48164993
30717,7484015.819487353
30718,11013466.294754034
30719,9963127.010029987
30720,8281583.482016465
30721,9430414.358403405
30722,7302329.526552206
30723,5629883.74932244
30724,10337984.783485627
30725,6036050.635138586
30726,8265211.27407003
30727,9039789.982561141
30728,9286451.31084992
30729,1604383.8193588606
30730,6373377.082968527
30731,6942757.557703113
30732,5092850.949531088
30733,7984864.392984554
30734,8470382.325257087
30735,5602894.064440592
30736,6942474.307795594
30737,8111971.925846119
30738,8403116.041975344
30739,1116482.396955005
30740,6543912.141139239
30741,8881918.057277104
30742,5561324.031201494
30743,5340848.46293708
30744,8972369.133098977
30745,7583501.618417123
30746,5604348.699076177
30747,15758221.684370434
30748,11313738.892288093
30749,7055685.7090688525
30750,4998245.245239927
30751,4112434.364800564
30752,7551767.067803176
30753,8414474.604575956
30754,8404649.98803134
30755,1974631.6089435078
30756,8321725.882343841
30757,6475300.50602389
30758,9774206.725217935
30759,5973980.039187016
30760,1974631.6089435078
30761,10093017.26674514
30762,5976188.602889183
30763,9076054.316820363
30764,5661342.690922629
30765,6508007.097920033
30766,2504908.5091393976
30767,9075377.812365517
30768,6830053.448610892
30769,6111752.781219179
30770,5663160.984217107
30771,3242362.450444705
30772,8373840.9768183185
30773,8057633.914560718
30774,6276932.43361489
30775,10861672.469637798
30776,6026850.570404979
30777,5662433.666899316
30778,8406871.895183062
30779,5950326.152812699
30780,8614241.670389734
30781,8018670.568624941
30782,3996470.8734308593
30783,5018050.69174328
30784,3612408.9292653417
30785,5734095.64263951
30786,5599923.139234776
30787,6912841.63341639
30788,5050347.442317183
30789,5918652.967889259
30790,8005616.256807049
30791,9805456.093846185
30792,8505548.988064326
30793,10845279.643839177
30794,13146491.36184294
30795,10056394.841562709
30796,9340182.277307691
30797,10104002.921955094
30798,3351070.4093772015
30799,8570146.919878066
30800,11020961.166239902
30801,6941302.923067531
30802,11794645.80355046
30803,3644994.998701796
30804,4002115.0653604595
30805,11231928.494972873
30806,8471473.301233774
30807,5322431.572274255
30808,8645483.712938119
30809,4565891.220681921
30810,8099441.113306353
30811,4246462.487599218
30812,6005951.158143954
30813,5907647.538126728
30814,4581595.377645442
30815,3351811.6076154695
30816,9149838.636165831
30817,345801.3658321304
30818,7064593.532786747
30819,8148777.158164839
30820,5163726.229706165
30821,10353026.683195781
30822,10941568.213983426
30823,7115677.495548355
30824,3737765.432511798
30825,7925319.936577199
30826,10966634.290434694
30827,8256959.693315176
30828,7895095.213750595
30829,5730041.497143662
30830,8802291.883911392
30831,6713321.733759431
30832,6012139.020670284
30833,6737472.778079356
30834,4231017.987738713
30835,6662837.33540618
30836,5817618.626337184
30837,6222284.525487215
30838,4238539.919969739
30839,8052924.6576589765
30840,8617884.419555798
30841,8995281.613058649
30842,7583394.465091966
30843,6198786.761969903
30844,8322089.5410027355
30845,9820724.198745113
30846,5602105.0911881495
30847,4096828.0165031357
30848,7560870.074122034
30849,4794028.383575926
30850,4153819.7716721506
30851,4913241.691029467
30852,5768372.456223851
30853,3740041.124687807
30854,5631420.733966688
30855,7857425.382789886
30856,6641247.035555094
30857,2766248.5300538633
30858,5644296.161743451
30859,5522978.151905192
30860,5098099.855854535
30861,9935428.672134683
30862,7566498.669120776
30863,6057374.305843199
30864,5990770.128208672
30865,9724732.922200227
30866,9552556.44407061
30867,7769967.410664071
30868,6756613.042064944
30869,6088255.450044955
30870,4650845.285267621
30871,8714749.991734892
30872,4777809.0438884245
30873,4093018.8350756885
30874,4703266.594687552
30875,7515288.016151875
30876,5348348.026564757
30877,9255452.128051024
30878,5613816.996945297
30879,11000574.740113651
30880,6951862.196913341
30881,356960.22503515834
30882,9005660.231509719
30883,5917404.575819002
30884,5616726.266216464
30885,4662305.19093871
30886,6784761.153997759
30887,4672177.396159749
30888,5537364.851013252
30889,6339411.918012528
30890,7109327.576148601
30891,2513285.8310318305
30892,2515104.12432631
30893,5612664.365033959
30894,5758002.198375781
30895,4761027.937409301
30896,7490589.608299218
30897,6586616.390474718
30898,7778809.603555116
30899,8359420.157189365
30900,3787563.787359814
30901,7031432.772059737
30902,357300.75250201055
30903,10501275.577032745
30904,6805136.247284396
30905,5630056.689208182
30906,5698387.351481635
30907,10109305.760826489
30908,3812660.073214854
30909,9873956.920910785
30910,6283706.871187219
30911,4006377.593948302
30912,6927113.9680386735
30913,15315649.620203704
30914,7743869.898823042
30915,13544596.930379152
30916,5443353.965368508
30917,11269718.123173878
30918,6872651.199299529
30919,1984463.5654715262
30920,4600022.898589616
30921,7471484.0448179
30922,6564813.323266293
30923,3902801.5220644115
30924,8266427.991184299
30925,10156702.592351034
30926,7588382.495722026
30927,5236296.228895599
30928,6205461.757354369
30929,8266427.991184299
30930,8875832.649497269
30931,9173515.660748105
30932,7074826.285258487
30933,4675280.632012877
30934,8129906.417068532
30935,7759660.642021067
30936,8478032.32983173
30937,7752832.435116527
30938,2474996.8567345818
30939,8659414.250085298
30940,8152379.533724003
30941,5374701.889715692
30942,4022714.6988279736
30943,6025550.211569406
30944,4576086.835868835
30945,3788758.9469486796
30946,11128722.576856142
30947,7100594.329729523
30948,7730702.914400717
30949,6045330.491863357
30950,6229406.843410501
30951,11032341.072288562
30952,7777130.350292292
30953,9621651.757263076
30954,4432005.589040604
30955,7876708.574374013
30956,7703669.337556725
30957,6057278.567118596
30958,14106845.149894621
30959,6319108.833822616
30960,8821087.297580961
30961,9747095.64225851
30962,9402242.586564686
30963,4160489.930412547
30964,7688823.519225569
30965,6573395.524657209
30966,12756295.733486975
30967,9317667.887633437
30968,3587672.740836191
30969,3834754.4160791757
30970,6880926.586799381
30971,8312721.329433465
30972,3836209.0507147587
30973,4586668.999175642
30974,5366182.302722855
30975,8628479.712560276
30976,5013073.1579470355
30977,7164799.007023102
30978,7759702.475043605
30979,3784893.644518292
30980,8356724.621165508
30981,5492564.407156594
30982,6722889.888174134
30983,4075173.9156946302
30984,5632965.958479347
30985,3922207.384086018
30986,9361953.216997107
30987,8128663.964334091
30988,5277331.777750861
30989,7464199.069297356
30990,9205933.26826101
30991,7790101.096775195
30992,747856.4527426964
30993,8173824.300342525
30994,7057452.840418195
30995,9957034.240433086
30996,5617089.924875359
30997,6533707.4344854485
30998,10493173.005226549
30999,4581497.103146176
31000,7427646.298502269
31001,6953680.490207818
31002,11461659.273211958
31003,8712695.938171834
31004,4933345.418003155
31005,2078400.388853848
31006,7976041.3141762
31007,5570276.8483276395
31008,7938061.162376383
31009,9143147.923060928
31010,6517727.716729102
31011,4714109.304288356
31012,5954840.4803074645
31013,6572221.741924818
31014,12401576.846668903
31015,9072100.444608623
31016,4711927.352334982
31017,8950410.11628432
31018,6474854.741283415
31019,4449078.741320473
31020,7301314.82052162
31021,10149677.539065916
31022,13966824.732781509
31023,9168452.3505026
31024,6382855.862579634
31025,5670942.415606493
31026,6886158.972354621
31027,4576848.337882349
31028,6534616.934576901
31029,7904926.3688733
31030,8477861.90354487
31031,8263258.30469507
31032,9201994.481447315
31033,7995802.943656986
31034,8510862.848170253
31035,9755950.619137982
31036,10218014.121399526
31037,10971519.891608408
31038,4258347.902519473
31039,9877948.929108977
31040,6247199.338951253
31041,4329044.886792851
31042,5453301.744494607
31043,5415256.326061423
31044,11899153.22619192
31045,7060222.7236194955
31046,10614827.336854795
31047,6360966.126508245
31048,6659651.4067681935
31049,8962715.150769861
31050,6427625.319837652
31051,6080699.729159565
31052,4071900.98776457
31053,10841151.143604752
31054,6825652.643906331
31055,3944265.623092028
31056,10376189.890854452
31057,8266427.991184299
31058,8131603.764328648
31059,3382894.4503538995
31060,6656732.456320686
31061,6954771.466184506
31062,6420217.778793214
31063,3922979.700068259
31064,5446972.481311439
31065,9266699.785688575
31066,5657401.046201531
31067,7372662.819111471
31068,4189128.212388928
31069,4676028.576366553
31070,4772924.849026436
31071,3770613.9132190915
31072,9682382.046358176
31073,356960.22503515834
31074,7121509.206828522
31075,6015572.825045029
31076,8986011.020234797
31077,5628965.713231495
31078,4353810.205880679
31079,5089210.1303023
31080,8030152.376338069
31081,769320.1090859419
31082,8131632.052555879
31083,4574632.201233253
31084,8950046.457625423
31085,9436967.768233676
31086,3728636.6336422386
31087,5681280.903067006
31088,11610320.462949872
31089,8813805.37207058
31090,15417817.326011527
31091,5045191.089007858
31092,6632545.822442421
31093,5673356.59940402
31094,4446288.092112182
31095,6000698.654661173
31096,11475476.766995741
31097,7755078.568954736
31098,10361239.79103813
31099,14787034.324430516
31100,4608040.587167459
31101,3170108.8631215254
31102,7856941.400673549
31103,9396000.840714473
31104,6510768.27954778
31105,7200219.653588752
31106,4458444.618317889
31107,12678206.555325318
31108,7866392.141684985
31109,5144181.070149491
31110,8938853.362520143
31111,7770118.012577081
31112,5817594.348384611
31113,3598131.744636671
31114,5799929.99385361
31115,5210079.558813276
31116,7069678.697044775
31117,7490421.594040358
31118,4091927.8590990016
31119,3778189.71265937
31120,6757034.966640267
31121,6241106.3898839
31122,4989380.127156021
31123,4691765.711852716
31124,4774702.484328752
31125,12132017.444112752
31126,11755474.7219787
31127,6320680.5596774835
